"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-03-24","back-endRobel","copilot","coding_agent_premium_request","Coding Agent model","131","requests","0.04","5.23999999999998","5.23999999999998","0","False","1000","hooli","security-ops","0","0"
"2026-03-24","open-sourceNitzsche","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.72","requests","0.04","0.0688","0.0688","0","False","1000","waynetech","platform-team","0","0"
"2026-03-24","wilkinson-short","copilot","copilot_premium_request","Gemini 2.5 Pro","97","requests","0.04","3.87999999999998","3.87999999999998","0","False","1000","hooli","data-eng","0","0"
"2026-03-24","nathanial81","copilot","copilot_premium_request","Claude Opus 4.5","131","requests","0.04","5.24000000000001","5.24000000000001","0","False","1000","Bluth-Company","","0","0"
"2026-03-24","kian_koch","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.62","requests","0.04","0.184800000000013","0.184800000000013","0","False","1000","vandelay-industries","cloud-native","0","0"
"2026-03-24","primaryMetz","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","3.3","requests","0.04","0.132000000000014","0.132000000000014","0","False","1000","waynetech","","0","0"
"2026-03-24","virtualBradtke","copilot","copilot_premium_request","GPT-5","149","requests","0.04","5.96","5.96","0","False","1000","globex-inc","compliance","0","0"
"2026-03-24","senger-weigh","copilot","copilot_premium_request","Claude Haiku 4.5","18","requests","0.04","0.72000000000001","0.72000000000001","0","False","1000","vandelay-industries","cloud-native","0","0"
"2026-03-25","mobileStehr-Grimes","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","2.25","requests","0.04","0.0899999999999787","0.0899999999999787","0","False","300","wonka-factory","security-ops","0","0"
"2026-03-25","ludiemante36","copilot","copilot_premium_request","GPT-5.2-Codex","145","requests","0.04","5.8","5.8","0","False","300","acme-corp","compliance","0","0"
"2026-03-25","lois13","copilot","copilot_premium_request","Claude Haiku 4.5","39","requests","0.04","1.55999999999998","1.55999999999998","0","False","1000","Bluth-Company","","0","0"
"2026-03-25","lorena30","copilot","copilot_premium_request","Claude Sonnet 4.6","89","requests","0.04","3.56000000000002","3.56000000000002","0","False","1000","initech","ml-infra","0","0"
"2026-03-25","jay57","spark","spark_premium_request","Claude Opus 4.5","46","requests","0.04","1.83999999999998","1.83999999999998","0","False","1000","soylent-corp","devex","0","0"
"2026-03-25","heller-venge","copilot","copilot_premium_request","Claude Opus 4.5","130","requests","0.04","5.20000000000002","5.20000000000002","0","False","1000","daily-planet-dev","","0","0"
"2026-03-25","eve93","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.53","requests","0.04","0.101199999999978","0.101199999999978","0","False","300","massive-dynamic","data-eng","0","0"
"2026-03-25","keyshawnschinner16","copilot","copilot_premium_request","Gemini 3 Pro","106","requests","0.04","4.23999999999998","4.23999999999998","0","False","1000","globex-inc","data-eng","0","0"
"2026-03-25","abigail22","copilot","copilot_premium_request","Code Review model","32","requests","0.04","1.28000000000001","1.28000000000001","0","False","1000","waynetech","","0","0"
"2026-03-25","leland12","copilot","copilot_premium_request","GPT-5.2","50","requests","0.04","1.99999999999998","1.99999999999998","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-25","erik67","copilot","copilot_premium_request","Claude Opus 4.5","55","requests","0.04","2.19999999999999","2.19999999999999","0","False","1000","starkindustries","","0","0"
"2026-03-25","hapticMacGyver","copilot","copilot_premium_request","Claude Opus 4.5","140","requests","0.04","5.59999999999999","5.59999999999999","0","False","1000","wonka-factory","devex","0","0"
"2026-03-25","rhiannondach","copilot","copilot_premium_request","Gemini 3 Pro","123","requests","0.04","4.92000000000002","4.92000000000002","0","False","1000","vandelay-industries","","0","0"
"2026-03-25","polly99","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","2.08","requests","0.04","0.0831999999999847","0.0831999999999847","0","False","1000","Bluth-Company","security-ops","0","0"
"2026-03-25","larue24","copilot","copilot_premium_request","GPT-5.2","100","requests","0.04","4.00000000000001","4.00000000000001","0","False","300","Bluth-Company","","0","0"
"2026-03-25","ariane94","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.57","requests","0.04","0.0227999999999913","0.0227999999999913","0","False","1000","wonka-factory","","0","0"
"2026-03-25","solidstateChristians","copilot","coding_agent_premium_request","Coding Agent model","36","requests","0.04","1.44000000000001","1.44000000000001","0","False","1000","hooli","ml-infra","0","0"
"2026-03-25","macejkovic-ugly","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.9","requests","0.04","0.0760000000000051","0.0760000000000051","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-25","josue79","copilot","copilot_premium_request","GPT-5","31","requests","0.04","1.23999999999999","1.23999999999999","0","False","300","oscorp","devex","0","0"
"2026-03-25","back-endStreich-Schu","copilot","copilot_premium_request","Claude Sonnet 4.6","45","requests","0.04","1.79999999999998","1.79999999999998","0","False","1000","soylent-corp","","0","0"
"2026-03-25","multi-byteBednar","copilot","copilot_premium_request","GPT-5.2-Codex","85","requests","0.04","3.39999999999999","3.39999999999999","0","False","1000","prestige-worldwide","","0","0"
"2026-03-25","back-endRobel","copilot","copilot_premium_request","Code Review model","116","requests","0.04","4.63999999999998","4.63999999999998","0","False","300","springfield-nuclear","","0","0"
"2026-03-25","brett64","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.42","requests","0.04","0.13680000000001","0.13680000000001","0","False","1000","initech","frontend-guild","0","0"
"2026-03-25","asha38","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.63","requests","0.04","0.0652000000000073","0.0652000000000073","0","False","300","umbrella-corp","platform-team","0","0"
"2026-03-25","wirelessArmstrong","copilot","copilot_premium_request","GPT-5.1","37","requests","0.04","1.47999999999999","1.47999999999999","0","False","1000","prestige-worldwide","","0","0"
"2026-03-26","open-sourceHahn","copilot","copilot_premium_request","Claude Opus 4.6","145","requests","0.04","5.79999999999999","5.79999999999999","0","False","1000","waynetech","platform-team","0","0"
"2026-03-26","daryl90","copilot","coding_agent_premium_request","Coding Agent model","7","requests","0.04","0.279999999999999","0.279999999999999","0","False","1000","daily-planet-dev","","0","0"
"2026-03-26","gary51","copilot","copilot_premium_request","Code Review model","98","requests","0.04","3.92","3.92","0","False","1000","piedpiper","devex","0","0"
"2026-03-26","virtualGottlieb","copilot","copilot_premium_request","Claude Sonnet 4.6","91","requests","0.04","3.63999999999999","3.63999999999999","0","False","1000","prestige-worldwide","","0","0"
"2026-03-26","claude60","copilot","copilot_premium_request","GPT-5","139","requests","0.04","5.55999999999999","5.55999999999999","0","False","1000","umbrella-corp","platform-team","0","0"
"2026-03-26","lorena30","copilot","copilot_premium_request","Claude Haiku 4.5","123","requests","0.04","4.91999999999998","4.91999999999998","0","False","1000","cyberdyne-sys","ml-infra","0","0"
"2026-03-26","murazik-mealy","copilot","copilot_premium_request","Claude Haiku 4.5","58","requests","0.04","2.31999999999999","2.31999999999999","0","False","1000","starkindustries","","0","0"
"2026-03-26","multi-byteBednar","copilot","copilot_premium_request","Claude Opus 4.5","104","requests","0.04","4.16000000000001","4.16000000000001","0","False","300","soylent-corp","","0","0"
"2026-03-26","brett64","copilot","copilot_premium_request","Gemini 3 Pro","30","requests","0.04","1.19999999999998","1.19999999999998","0","False","1000","initech","","0","0"
"2026-03-26","franey-happy","copilot","copilot_premium_request","Gemini 3 Pro","80","requests","0.04","3.20000000000002","3.20000000000002","0","False","1000","umbrella-corp","","0","0"
"2026-03-26","mueller-tough","copilot","copilot_premium_request","Claude Sonnet 4.6","73","requests","0.04","2.92000000000002","2.92000000000002","0","False","1000","daily-planet-dev","","0","0"
"2026-03-26","wirelessArmstrong","copilot","copilot_premium_request","Code Review model","126","requests","0.04","5.03999999999999","5.03999999999999","0","False","1000","aperture-labs","","0","0"
"2026-03-26","keyshawnschinner16","copilot","copilot_premium_request","Code Review model","75","requests","0.04","3.00000000000001","3.00000000000001","0","False","300","vandelay-industries","security-ops","0","0"
"2026-03-26","dashawn_nader53","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","1.87","requests","0.04","0.0748000000000004","0.0748000000000004","0","False","1000","piedpiper","","0","0"
"2026-03-26","nathanial81","copilot","copilot_premium_request","GPT-5.2","120","requests","0.04","4.8","4.8","0","False","1000","massive-dynamic","","0","0"
"2026-03-26","wirelessWehner","copilot","copilot_premium_request","Gemini 2.5 Pro","114","requests","0.04","4.56000000000001","4.56000000000001","0","False","300","cyberdyne-sys","","0","0"
"2026-03-26","connietreutel","copilot","copilot_premium_request","Claude Opus 4.6","75","requests","0.04","3","3","0","False","1000","aperture-labs","devex","0","0"
"2026-03-26","virtualFarrell","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.11","requests","0.04","0.124399999999989","0.124399999999989","0","False","300","waynetech","data-eng","0","0"
"2026-03-26","senger-weigh","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","3.34","requests","0.04","0.133600000000012","0.133600000000012","0","False","1000","waynetech","security-ops","0","0"
"2026-03-26","suzanne_hahn54","copilot","copilot_premium_request","Claude Opus 4.6","38","requests","0.04","1.52","1.52","0","False","1000","starkindustries","data-eng","0","0"
"2026-03-26","fletcher35","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.23","requests","0.04","0.169200000000004","0.169200000000004","0","False","1000","starkindustries","security-ops","0","0"
"2026-03-26","white-wicke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.98","requests","0.04","0.159200000000013","0.159200000000013","0","False","1000","prestige-worldwide","","0","0"
"2026-03-26","hirthe-grant-trivi","copilot","copilot_premium_request","Gemini 3 Pro","64","requests","0.04","2.56000000000002","2.56000000000002","0","False","300","acme-corp","cloud-native","0","0"
"2026-03-26","lois13","copilot","coding_agent_premium_request","Coding Agent model","32","requests","0.04","1.28000000000001","1.28000000000001","0","False","1000","initech","compliance","0","0"
"2026-03-26","andy48","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.91","requests","0.04","0.156399999999994","0.156399999999994","0","False","1000","prestige-worldwide","","0","0"
"2026-03-26","antonia68","copilot","copilot_premium_request","Gemini 3 Pro","23","requests","0.04","0.919999999999993","0.919999999999993","0","False","1000","Bluth-Company","","0","0"
"2026-03-26","larue24","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","3.59","requests","0.04","0.143599999999986","0.143599999999986","0","False","1000","springfield-nuclear","","0","0"
"2026-03-26","1080pBauch","copilot","copilot_premium_request","Gemini 3 Pro","146","requests","0.04","5.84","5.84","0","False","1000","aperture-labs","ml-infra","0","0"
"2026-03-26","ariane94","copilot","copilot_premium_request","Gemini 2.5 Pro","117","requests","0.04","4.67999999999998","4.67999999999998","0","False","1000","prestige-worldwide","","0","0"
"2026-03-26","rhonda96","copilot","copilot_premium_request","GPT-5.1","68","requests","0.04","2.71999999999998","2.71999999999998","0","False","1000","initech","frontend-guild","0","0"
"2026-03-26","primaryMetz","copilot","copilot_premium_request","GPT-5.1","116","requests","0.04","4.64000000000001","4.64000000000001","0","False","1000","globex-inc","","0","0"
"2026-03-27","virtualBradtke","copilot","copilot_premium_request","Auto: Gemini 3 Pro","0.9","requests","0.04","0.0359999999999893","0.0359999999999893","0","False","1000","acme-corp","","0","0"
"2026-03-27","hapticMacGyver","copilot","copilot_premium_request","Code Review model","47","requests","0.04","1.88000000000002","1.88000000000002","0","False","1000","starkindustries","devex","0","0"
"2026-03-27","florence_medhurst","copilot","copilot_premium_request","Gemini 2.5 Pro","142","requests","0.04","5.67999999999999","5.67999999999999","0","False","1000","globex-inc","data-eng","0","0"
"2026-03-27","andy48","copilot","copilot_premium_request","GPT-5.2-Codex","115","requests","0.04","4.60000000000002","4.60000000000002","0","False","1000","prestige-worldwide","frontend-guild","0","0"
"2026-03-27","kian_koch","copilot","copilot_premium_request","GPT-5.2","60","requests","0.04","2.39999999999999","2.39999999999999","0","False","1000","vandelay-industries","","0","0"
"2026-03-27","dashawn_nader53","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.61","requests","0.04","0.104399999999982","0.104399999999982","0","False","1000","hooli","platform-team","0","0"
"2026-03-27","asha38","copilot","copilot_premium_request","GPT-5.2-Codex","125","requests","0.04","4.99999999999998","4.99999999999998","0","False","300","globex-inc","cloud-native","0","0"
"2026-03-27","multi-byteBednar","copilot","copilot_premium_request","GPT-5.2","136","requests","0.04","5.44000000000002","5.44000000000002","0","False","1000","springfield-nuclear","platform-team","0","0"
"2026-03-27","macejkovic-ugly","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.74","requests","0.04","0.109600000000015","0.109600000000015","0","False","1000","soylent-corp","devex","0","0"
"2026-03-27","abigail22","copilot","copilot_premium_request","Claude Sonnet 4.6","147","requests","0.04","5.87999999999998","5.87999999999998","0","False","1000","waynetech","security-ops","0","0"
"2026-03-27","herzog-clean","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","4.18","requests","0.04","0.167200000000005","0.167200000000005","0","False","1000","cyberdyne-sys","cloud-native","0","0"
"2026-03-27","lois13","copilot","copilot_premium_request","GPT-5.2","65","requests","0.04","2.59999999999999","2.59999999999999","0","False","1000","oscorp","","0","0"
"2026-03-27","ludiemante36","copilot","coding_agent_premium_request","Coding Agent model","79","requests","0.04","3.15999999999999","3.15999999999999","0","False","1000","daily-planet-dev","frontend-guild","0","0"
"2026-03-27","ariane94","copilot","copilot_premium_request","GPT-5","84","requests","0.04","3.36000000000001","3.36000000000001","0","False","1000","oscorp","","0","0"
"2026-03-27","jay57","copilot","copilot_premium_request","Claude Haiku 4.5","118","requests","0.04","4.72","4.72","0","False","1000","daily-planet-dev","devex","0","0"
"2026-03-27","oconnell-defin","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.160000000000015","0.160000000000015","0","False","300","cyberdyne-sys","frontend-guild","0","0"
"2026-03-28","hapticMacGyver","copilot","copilot_premium_request","GPT-5.1","33","requests","0.04","1.32000000000002","1.32000000000002","0","False","300","daily-planet-dev","devex","0","0"
"2026-03-28","murazik-mealy","copilot","copilot_premium_request","GPT-5.1","97","requests","0.04","3.87999999999998","3.87999999999998","0","False","1000","vandelay-industries","","0","0"
"2026-03-28","open-sourceNitzsche","copilot","copilot_premium_request","GPT-5","55","requests","0.04","2.2","2.2","0","False","300","dunder-mifflin-tech","platform-team","0","0"
"2026-03-28","josue79","copilot","copilot_premium_request","Claude Opus 4.6","141","requests","0.04","5.63999999999999","5.63999999999999","0","False","1000","soylent-corp","compliance","0","0"
"2026-03-28","digitalKiehn","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.04","requests","0.04","0.0416000000000067","0.0416000000000067","0","False","1000","hooli","cloud-native","0","0"
"2026-03-28","lois13","copilot","copilot_premium_request","GPT-5.2-Codex","36","requests","0.04","1.44","1.44","0","False","1000","waynetech","","0","0"
"2026-03-28","cross-platformGraham","copilot","copilot_premium_request","GPT-5.1","55","requests","0.04","2.20000000000002","2.20000000000002","0","False","1000","oscorp","compliance","0","0"
"2026-03-28","virtualBradtke","copilot","copilot_premium_request","GPT-5.2-Codex","36","requests","0.04","1.44000000000002","1.44000000000002","0","False","1000","massive-dynamic","data-eng","0","0"
"2026-03-28","brett64","copilot","copilot_premium_request","GPT-5.3-Codex","41","requests","0.04","1.64","1.64","0","False","1000","cyberdyne-sys","security-ops","0","0"
"2026-03-28","ariane94","copilot","copilot_premium_request","Claude Sonnet 4.6","96","requests","0.04","3.84000000000001","3.84000000000001","0","False","1000","springfield-nuclear","","0","0"
"2026-03-28","tromp-petty","copilot","coding_agent_premium_request","Coding Agent model","149","requests","0.04","5.95999999999999","5.95999999999999","0","False","1000","springfield-nuclear","data-eng","0","0"
"2026-03-28","toney60","spark","spark_premium_request","Auto: Gemini 3 Pro","2.76","requests","0.04","0.110399999999981","0.110399999999981","0","False","300","daily-planet-dev","frontend-guild","0","0"
"2026-03-28","lisandro88","copilot","copilot_premium_request","GPT-5","15","requests","0.04","0.600000000000014","0.600000000000014","0","False","1000","prestige-worldwide","","0","0"
"2026-03-28","daryl90","copilot","copilot_premium_request","Claude Sonnet 4.5","111","requests","0.04","4.44000000000001","4.44000000000001","0","False","1000","springfield-nuclear","frontend-guild","0","0"
"2026-03-28","macejkovic-ugly","copilot","copilot_premium_request","GPT-5","64","requests","0.04","2.56000000000002","2.56000000000002","0","False","1000","globex-inc","platform-team","0","0"
"2026-03-28","heller-venge","copilot","copilot_premium_request","Claude Opus 4.5","49","requests","0.04","1.96","1.96","0","False","1000","waynetech","data-eng","0","0"
"2026-03-28","fletcher35","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","3.14","requests","0.04","0.125599999999989","0.125599999999989","0","False","1000","umbrella-corp","platform-team","0","0"
